Order Date,"Order
Type",Seller Order ID,Order ID,Inventory,Status,Tracking,Package Count,Qty,"Sale 
Price ","Sale 
price",Shipping Charged,"AMZ
Fee","Total 
Rate","Tax
fees",Shipping,"Unit 
cost","Total 
Cost ",Refund,Profit ,Loss,ROI,"Return
Refund","Veeqo 
Credits",3PL Cost,Net
"Tue, Feb 3",Dropship,112-4616191-0178626,47YZHZ8,,"Delivered
Delivered
Delivered","1Z5RE6980332727352
1Z5RE6980332727361
1Z5RE6980332727370",0,3,$44.49,$133.47,$44.99,$26.77 ,$151.69 ,$0.00,$28.50,$22.95,$97.35 ,,$54.34 ,,,,,,
"Tue, Feb 3",Dropship,113-0040307-9765078,25RXPXP,,"Delivered
Delivered
Delivered
Delivered","1Z5808E40367577141
1Z5808E40367577150
1Z5808E40367577169
1Z5808E40367577178",0,2,$69.99,$139.98,$29.99,$25.50 ,$144.47 ,$0.00,$10.48,$54.76,$120.00 ,,$24.47 ,,,,,,
"Tue, Feb 3",Dropship,112-6781105-4926603,276F8V5,,Delivered,1ZV36W130326196372,0,1,$49.98,$49.98,$0.00,$7.50 ,$42.48 ,$0.00,$10.04,$18.37,$28.41 ,,$14.07 ,,,,,,
"Tue, Feb 3",Dropship,112-8010746-0861807,25RXP4V,,Delivered,1Z5808E40367576535,0,1,$37.89,$37.89,$0.00,$5.68 ,$32.21 ,$0.00,$10.04,$20.58,$30.62 ,,$1.59 ,,,,,,
"Tue, Feb 3",Dropship,112-8096962-3765002,25RXP9Y,Item credit 0188586 001,Label,1Z5808E40367577196,0,1,$57.10,$57.10,$0.00,$8.57 ,$48.54 ,$0.00,$10.04,$33.60,$43.64 ,,$4.90 ,,,,,,
"Tue, Feb 3",Dropship,114-0464465-4689053,276F9DB,,Delivered,1ZV36W130326202426,0,1,$43.70,$43.70,$0.00,$6.56 ,$37.15 ,$0.00,$10.04,$14.53,$24.57 ,,$12.58 ,,,,,,
"Tue, Feb 3",Dropship,111-6391072-7831449,01LFLCG,,"Delivered
Delivered","1Z81V6210362927685
1Z81V6210362927694",0,1,$79.89,$79.89,$0.00,$11.98 ,$67.91 ,$0.00,$10.04,$54.76,$64.80 ,,$3.11 ,,,,,,
"Tue, Feb 3",Dropship,111-5416700-4965015,276F9H5,,"Delivered
Delivered
Delivered
Delivered
Delivered
Delivered","1Z0966FY0324783638
1Z0966FY0324783647
1Z0966FY0324783656
1Z0966FY0324783665
1Z0966FY0324783674
1Z0966FY0324783683",0,3,$69.49,$208.47,$34.99,$36.52 ,$206.94 ,$0.00,$15.72,$54.76,$180.00 ,,$26.94 ,,,,,,
"Tue, Feb 3",Dropship,113-3280208-0132240,276F9T3,,Delivered,1ZV36W130326203907,0,1,$61.50,$61.50,$0.00,$9.23 ,$52.28 ,$0.00,$10.04,$40.58,$50.62 ,,$1.66 ,,,,,,
"Tue, Feb 3",Dropship,111-1569530-2993043,"01LFJ5P
01LFJ7G
01LFJ78
01LFKC2
01LFKDJ",,"Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered","1Z81V6210362904119
1Z81V6210362904128
1Z81V6210362904011
1Z81V6210362904020
1Z81V6210362907616
1Z81V6210362907625
1Z81V6210362905994
1Z81V6210362906000
1Z81V6210362902719
1Z81V6210362902728",0,10,$40.99,$409.90,$74.99,$72.73 ,$412.16 ,$0.00,$53.75,$24.19,$295.65 ,,$116.51 ,,,,,,
"Tue, Feb 3",Dropship,111-9049566-4283431,276F9WR,,"Delivered
Delivered","1Z81V6210362903594
1Z81V6210362903601",0,1,$79.99,$79.99,$0.00,$12.00 ,$67.99 ,$0.00,$10.04,$56.76,$66.80 ,,$1.19 ,,,,,,
"Tue, Feb 3",Dropship,112-2441823-3776227,21WR785,,Delivered,1Z035H9C0300203423,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Tue, Feb 3",Dropship,112-0137544-2375464,47YZJPP,,Delivered,1Z5RE6980332731856,0,3,$22.25,$66.75,$29.99,$14.51 ,$82.23 ,$0.00,$10.04,$17.36,$62.12 ,,$20.11 ,,,,,,
"Tue, Feb 3",Dropship,114-2441855-1621027,47YZJP7,,"Delivered
Delivered","1Z0966FY0324784619
1Z0966FY0324784628",0,1,$79.89,$79.89,$0.00,$11.98 ,$67.91 ,$0.00,$10.04,$54.76,$64.80 ,,$3.11 ,,,,,,
"Wed, Feb 4",Dropship,113-2142965-1034614,"276F9VV
276HWJ2",,Delivered,1ZV36W130326203158,0,1,$61.50,$61.50,$0.00,$9.23 ,$52.28 ,$0.00,$20.08,$86.84,$106.92 ,,($54.65),,,,,,
"Wed, Feb 4",Dropship,114-7934010-4361834,07BQPVJ,,"Delivered
Delivered
Delivered","1Z0966F20339891616
1Z0966F20339891625
1Z0966F20339891634",0,3,$49.99,$149.97,$44.99,$29.24 ,$165.72 ,$0.00,$13.76,$18.37,$68.87 ,,$96.85 ,,,,,,
"Wed, Feb 4",Dropship,112-2101788-7273043,07BQQ7Z,,Delivered,1Z5808E40367581887,0,1,$34.95,$34.95,$0.00,$5.24 ,$29.71 ,$0.00,$10.04,$18.80,$28.84 ,,$0.87 ,,,,,,
"Wed, Feb 4",Dropship,112-5426734-9413864,07BQQ3B,,Delivered,1Z5808E40367579970,0,1,$34.95,$34.95,$0.00,$5.24 ,$29.71 ,$0.00,$10.04,$18.80,$28.84 ,,$0.87 ,,,,,,
"Wed, Feb 4",Dropship,111-3904117-8989008,01LFLBX,,Delivered,1Z5808E40367590386,0,1,$54.89,$54.89,$0.00,$8.23 ,$46.66 ,$0.00,$10.04,$34.79,$44.83 ,,$1.83 ,,,,,,
"Wed, Feb 4",Dropship,114-2174089-7158650,276F9PJ,,Delivered,1ZV36W130326202391,0,1,$48.99,$48.99,$0.00,$7.35 ,$41.64 ,$0.00,$10.04,$25.95,$35.99 ,,$5.65 ,,,,,,
"Wed, Feb 4",Dropship,112-6548508-9570626,25RXQRX,,Delivered,1Z5808E40367581814,0,1,$37.89,$37.89,$0.00,$5.68 ,$32.21 ,$0.00,$10.04,$20.58,$30.62 ,,$1.59 ,,,,,,
"Wed, Feb 4",Dropship,113-0139073-9965062,25RXQQF,,Delivered,1Z5808E40367578122,0,1,$54.89,$54.89,$0.00,$8.23 ,$46.66 ,$0.00,$10.04,$34.79,$44.83 ,,$1.83 ,,,,,,
"Wed, Feb 4",Dropship,111-4827350-1870650,01LFJN4,,Delivered,1Z035H9G0300181628,0,1,$61.50,$61.50,$0.00,$9.23 ,$52.28 ,$0.00,$10.04,$40.58,$50.62 ,,$1.66 ,,,,,,
"Wed, Feb 4",Dropship,113-7950976-9855425,07BQQL9,,Delivered,1Z0966F20339898799,0,1,$37.89,$37.89,$0.00,$5.68 ,$32.21 ,$0.00,$10.04,$20.58,$30.62 ,,$1.59 ,,,,,,
"Wed, Feb 4",Dropship,112-4239370-2418651,"25RXQGW
25RXQJN",,"Delivered
Delivered
Delivered","1Z5808E40367577874
1Z5808E40367577883
1Z5808E40367578471",0,3,$54.89,$164.67,$54.99,$32.95 ,$186.71 ,$0.00,$23.44,$34.79,$127.81 ,,$58.90 ,,,,,,
"Wed, Feb 4",Dropship,112-5254407-9420210,01LFJDJ,,"Delivered
Delivered","1Z81V6210362897806
1Z81V6210362897815",0,1,$79.89,$79.89,$0.00,$11.98 ,$67.91 ,$0.00,$10.04,$54.76,$64.80 ,,$3.11 ,,,,,,
"Wed, Feb 4",Dropship,114-9326911-8035412,01LFJCZ,,Delivered,1Z0966F20339893687,0,1,$54.89,$54.89,$0.00,$8.23 ,$46.66 ,$0.00,$10.04,$34.79,$44.83 ,,$1.83 ,,,,,,
"Wed, Feb 4",Dropship,114-8804557-8036237,"01LFH8X
01LF5NJ",,Delivered,1Z035H9F0300175164,0,1,$79.99,$79.99,$0.00,$12.00 ,$67.99 ,$0.00,$20.08,$54.76,$74.84 ,,($6.85),,,,,,
"Wed, Feb 4",Dropship,113-9859108-2523402,25RXPWP,,Delivered,1Z5808E40367619640,0,1,$37.89,$37.89,$0.00,$5.68 ,$32.21 ,$0.00,$10.04,$20.58,$30.62 ,,$1.59 ,,,,,,
"Wed, Feb 4",Dropship,113-5222278-5212209,25RXPS3,,Delivered,1Z5808E40367574448,0,1,$37.89,$37.89,$0.00,$5.68 ,$32.21 ,$0.00,$10.04,$20.58,$30.62 ,,$1.59 ,,,,,,
"Wed, Feb 4",Dropship,111-1907222-0773811,01LFHVB,,"Delivered
Delivered","1Z035H9F0300174898
1Z035H9F0300174905",0,1,$79.99,$79.99,$0.00,$12.00 ,$67.99 ,$0.00,$10.04,$54.76,$64.80 ,,$3.19 ,,,,,,
"Wed, Feb 4",Dropship,111-9523222-7429012,07BQQTR,,"Delivered
Delivered","1Z0966F20339898575
1Z0966F20339898584",0,2,$35.99,$71.98,$34.99,$16.05 ,$90.92 ,$0.00,$10.04,$18.37,$46.78 ,,$44.14 ,,,,,,
"Wed, Feb 4",Dropship,112-9056794-0253835,21WR78Q,,"Delivered
Delivered
Delivered
Delivered","1Z0966FY0324782988
1Z0966FY0324782997
1Z0966FY0324783003
1Z0966FY0324783012",0,2,$69.99,$139.98,$29.99,$25.50 ,$144.47 ,$0.00,$10.48,$54.76,$120.00 ,,$24.47 ,,,,,,
"Wed, Feb 4",Dropship,111-2838611-0113857,276F8G7,,Delivered,1ZV36W130326197059,0,2,$19.50,$39.00,$18.99,$8.70 ,$49.29 ,$0.00,$10.04,$14.05,$38.14 ,,$11.15 ,,,,,,
"Wed, Feb 4",Dropship,112-5728444-8913000,07BQPKC,,Delivered,"1Z5808E4YW67571532
25RXPKS",0,3,$22.25,$66.75,$29.99,$14.51 ,$82.23 ,$0.00,$10.04,$4.70,$24.14 ,,$58.09 ,,,,,,
"Wed, Feb 4",Dropship,111-2277358-3689858,276F8GK,,Delivered,1ZV36W130326196470,0,1,$43.49,$43.49,$0.00,$6.52 ,$36.97 ,$0.00,$10.04,$25.95,$35.99 ,,$0.98 ,,,,,,
"Tue, Feb 3",Dropship,113-4539078-3485019,07BQRDL,,Delivered,1Z0966F20339897165,0,10,$3.69,$36.90,$12.99,$7.48 ,$42.41 ,$0.00,$10.04,$2.33,$33.34 ,,$9.07 ,,,,,,
"Wed, Feb 4",Dropship,113-2432858-1416231,25RXPJJ,,Delivered,1ZV36W130326199280,0,1,$61.50,$61.50,$0.00,$9.23 ,$52.28 ,$0.00,$10.04,$40.58,$50.62 ,,$1.66 ,,,,,,
"Wed, Feb 4",Dropship,114-0520948-8796213,01LFHQB,,"Delivered
Delivered","1Z81V6210362895648
1Z81V6210362895666",0,1,$79.99,$79.99,$0.00,$12.00 ,$67.99 ,$0.00,$10.04,$54.76,$64.80 ,,$3.19 ,,,,,,
"Wed, Feb 4",Dropship,113-3195004-4657012,01LFHR2,,Delivered,1Z035H9G0300180898,0,1,$43.49,$43.49,$0.00,$6.52 ,$36.97 ,$0.00,$10.04,$25.75,$35.79 ,,$1.18 ,,,,,,
"Wed, Feb 4",Dropship,111-3633486-9881044,25RXP5Y,,Delivered,1Z5808E40367577301,0,1,$37.89,$37.89,$0.00,$5.68 ,$32.21 ,$0.00,$10.04,$20.58,$30.62 ,,$1.59 ,,,,,,
"Wed, Feb 4",Dropship,111-8817950-4242621,01LFJJ4,,Delivered,1Z81V6210362900757,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Wed, Feb 4",Dropship,114-9396336-9044228,07BQRPN,,Delivered,1Z5808E40367583830,0,2,$23.85,$47.70,$29.99,$11.65 ,$66.04 ,$0.00,$10.04,$17.36,$44.76 ,,$21.28 ,,,,,,
"Wed, Feb 4",Dropship,112-5798615-7538623,25RXSCG,,Delivered,1Z5808E40367589423,0,2,$23.85,$47.70,$29.99,$11.65 ,$66.04 ,$0.00,$10.04,$17.36,$44.76 ,,$21.28 ,,,,,,
"Wed, Feb 4",Dropship,111-6242328-4422643,"276GB2C
276GB28",,"Delivered
Delivered
Delivered
Delivered","1ZV36W130326209198
1ZV36W130326209205
1ZV36W130326209518
1ZV36W130326209527",0,8,$17.05,$136.40,$48.99,$27.81 ,$157.58 ,$0.00,$24.08,$15.71,$149.76 ,,$7.82 ,,,,,,
"Wed, Feb 4",Dropship,114-3021891-8030662,01LFLD6,,"Delivered
Delivered
Delivered","1Z035H9F0300176207
1Z035H9F0300176216
1Z035H9F0300176234",0,3,$18.99,$56.97,$29.99,$13.04 ,$73.92 ,$0.00,$10.46,$18.43,$65.75 ,,$8.17 ,,,,,,
"Wed, Feb 4",Dropship,111-5833876-9615444,276GBZF,,"Delivered
Delivered","1ZV36W130326209741
1ZV36W130326209750",0,4,$17.89,$71.56,$28.99,$15.08 ,$85.47 ,$0.00,$12.04,$15.71,$74.88 ,,$10.59 ,,,,,,
"Wed, Feb 4",Dropship,113-2217261-3889019,51ZPX5P,,Delivered,1Z0AX7130356083713,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Wed, Feb 4",Dropship,111-2498935-0125020,276GBZ3,,Delivered,1ZV36W130326211238,0,1,$75.20,$75.20,$0.00,$11.28 ,$63.92 ,$0.00,$10.04,$49.97,$60.01 ,,$3.91 ,,,,,,
"Wed, Feb 4",Dropship,114-4497380-1329803,25RXSXZ,,Delivered,1Z5808E40367591250,0,2,$23.85,$47.70,$29.99,$11.65 ,$66.04 ,$0.00,$10.04,$17.36,$44.76 ,,$21.28 ,,,,,,
"Thu, Feb 5",Dropship,112-7980705-2797814,25RXZTL,,"Delivered
Delivered","1Z5808E40367626141
1Z5808E40367626150",0,4,$22.25,$89.00,$34.99,$18.60 ,$105.39 ,$0.00,$10.04,$17.36,$79.48 ,,$25.91 ,,,,,,
"Thu, Feb 5",Dropship,111-1916275-3562619,51ZPY43,,Delivered,1Z0AX7130356091017,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,113-7903427-6522622,276GHNF,,Delivered,1ZV36W130326244140,0,1,$37.89,$37.89,$0.00,$5.68 ,$32.21 ,$0.00,$10.04,$20.58,$30.62 ,,$1.59 ,,,,,,
"Thu, Feb 5",Dropship,114-7610536-7265042,01LFSQC,,Delivered,1Z035H9F0300179777,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Thu, Feb 5",Dropship,113-5990264-6201857,276GHN4,,"Delivered
Delivered","1ZV36W130326245845
1ZV36W130326245854",0,2,$61.50,$123.00,$34.99,$23.70 ,$134.29 ,$0.00,$10.04,$40.58,$91.20 ,,$43.09 ,,,,,,
"Thu, Feb 5",Dropship,114-1406316-2861031,51ZPY5V,,Delivered,1Z0AX7130356090198,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,112-8446140-2669058,276GHQZ,,Delivered,1ZV36W130326243383,0,1,$61.50,$61.50,$0.00,$9.23 ,$52.28 ,$0.00,$10.04,$40.58,$50.62 ,,$1.66 ,,,,,,
"Thu, Feb 5",Dropship,114-6869788-4485849,25RX2C3,,Delivered,1Z5808E40367630225,0,1,$37.89,$37.89,$0.00,$5.68 ,$32.21 ,$0.00,$10.04,$20.58,$30.62 ,,$1.59 ,,,,,,
"Thu, Feb 5",Dropship,111-9130013-9028249,01LFTT7,,Delivered,1Z81V6210362947314,0,1,$61.50,$61.50,$0.00,$9.23 ,$52.28 ,$0.00,$10.04,$40.58,$50.62 ,,$1.66 ,,,,,,
"Thu, Feb 5",Dropship,114-2154723-1034635,276GHWN,,Delivered,9205590114429703987441,0,1,$25.30,$25.30,$0.00,$3.80 ,$21.51 ,$0.00,$10.04,$10.15,$20.19 ,,$1.32 ,,,,,,
"Thu, Feb 5",Dropship,113-6882618-2319400,51ZPY6J,,Delivered,1Z0AX7130356091044,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,114-1014304-1402652,276GHVC,,Delivered,1ZV36W130326246148,0,1,$61.50,$61.50,$0.00,$9.23 ,$52.28 ,$0.00,$10.04,$40.58,$50.62 ,,$1.66 ,,,,,,
"Thu, Feb 5",Dropship,114-3748397-1923452,276GHV5,,Delivered,1ZV36W130326244211,0,1,$61.50,$61.50,$0.00,$9.23 ,$52.28 ,$0.00,$10.04,$40.58,$50.62 ,,$1.66 ,,,,,,
"Thu, Feb 5",Dropship,113-4928313-7513017,51ZPY9W,,Delivered,1Z0AX7130356092543,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,113-3731218-6426609,51ZPY94,,Delivered,1Z0AX7130356092310,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,114-5591327-7401038,07BQ339,,Delivered,1Z0966F20339968454,0,1,$48.99,$48.99,$0.00,$7.35 ,$41.64 ,$0.00,$10.04,$25.95,$35.99 ,,$5.65 ,,,,,,
"Thu, Feb 5",Dropship,111-7789025-5133043,51ZPZBB,,Delivered,1Z0AX7130356091857,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,111-4518873-3700254,25RX2S2,,Delivered,1ZV36W130326243785,0,1,$61.50,$61.50,$0.00,$9.23 ,$52.28 ,$0.00,$10.04,$40.58,$50.62 ,,$1.66 ,,,,,,
"Thu, Feb 5",Dropship,111-9884313-6505862,01LFTK5,,Delivered,1Z81V6210362942800,0,1,$61.50,$61.50,$0.00,$9.23 ,$52.28 ,$0.00,$10.04,$40.58,$50.62 ,,$1.66 ,,,,,,
"Thu, Feb 5",Dropship,114-9803242-1742631,01LFSQY,,Delivered,1Z035H9G0300185697,0,1,$49.98,$49.98,$0.00,$7.50 ,$42.48 ,$0.00,$10.04,$18.37,$28.41 ,,$14.07 ,,,,,,
"Thu, Feb 5",Dropship,111-1398324-6921043,01LFTLH,,Delivered,1Z81V6210362943738,0,1,$61.50,$61.50,$0.00,$9.23 ,$52.28 ,$0.00,$10.04,$40.58,$50.62 ,,$1.66 ,,,,,,
"Thu, Feb 5",Dropship,112-4828797-8208257,51ZPY8L,,Delivered,1Z0AX7130356092436,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,114-3975257-7452205,276GHRL,,Delivered,9205590114429703987380,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Thu, Feb 5",Dropship,111-6549977-7778663,276GH39,,Delivered,1ZV36W130326243105,0,1,$61.50,$61.50,$0.00,$9.23 ,$52.28 ,$0.00,$10.04,$40.58,$50.62 ,,$1.66 ,,,,,,
"Thu, Feb 5",Dropship,114-0524266-3837066,276GH3W,,"Delivered
Delivered","1ZV36W130326245603
1ZV36W130326245612",0,2,$48.99,$97.98,$34.99,$19.95 ,$113.02 ,$0.00,$16.20,$25.78,$67.76 ,,$45.26 ,,,,,,
"Thu, Feb 5",Dropship,113-6382140-7612255,51ZPY7Z,,Delivered,1Z0AX7130356092561,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,111-0453535-5477023,51ZPY7V,,Delivered,1Z0AX7130356091384,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,114-1346109-1100260,51ZPY6T,,Delivered,1Z0AX7130356090821,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,111-7909683-7675433,07BQ3TK,,Delivered,1Z0966F20339957028,0,6,$17.50,$105.00,$38.99,$21.60 ,$122.39 ,$0.00,$10.32,$14.05,$94.62 ,,$27.77 ,,,,,,
"Thu, Feb 5",Dropship,114-1251549-2104205,01LFVSD,,Delivered,1Z81V6210362953647,0,1,$74.40,$74.40,$0.00,$11.16 ,$63.24 ,$0.00,$10.04,$49.97,$60.01 ,,$3.23 ,,,,,,
"Thu, Feb 5",Dropship,113-8088709-7745040,51ZPY67,,Delivered,1Z0AX7130356090661,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,113-3100131-3238651,51ZPZBS,,Delivered,1Z0AX7130356091759,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,111-7050972-1228252,07BQ3XX,,"Delivered
Delivered
Delivered
Delivered","1Z0966F20339958821
1Z0966F20339958849
1Z0966F20339958858
1Z0966F20339958876",0,2,$69.99,$139.98,$29.99,$25.50 ,$144.47 ,$0.00,$10.48,$54.76,$120.00 ,,$24.47 ,,,,,,
"Thu, Feb 5",Dropship,114-7763297-3885806,01LFTCG,,"Delivered
Delivered
Delivered
Delivered","1Z81V6210362942382
1Z81V6210362942391
1Z81V6210362942408
1Z81V6210362942426",0,2,$69.98,$139.96,$29.99,$25.49 ,$144.46 ,$0.00,$10.48,$54.76,$120.00 ,,$24.46 ,,,,,,
"Thu, Feb 5",Dropship,113-4063402-4928243,47YZQQX,,Delivered,1Z5RE6980332762573,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Thu, Feb 5",Dropship,113-8961073-4980231,51ZPZBW,,Delivered,1Z0AX7130356091982,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,112-4124353-4848225,51ZPY6R,,Delivered,1Z0AX7130356091124,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,114-1778067-4847459,01LFTBJ,,"Delivered
Delivered","1Z035H9G0300186061
1Z035H9G0300186070",0,1,$79.99,$79.99,$0.00,$12.00 ,$67.99 ,$0.00,$10.04,$54.76,$64.80 ,,$3.19 ,,,,,,
"Thu, Feb 5",Dropship,111-2777078-4757836,51ZPY4X,,Delivered,1Z0AX7130356090947,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,112-8362228-7819442,01LFSP6,,Delivered,1Z81V6210362940839,0,1,$61.50,$61.50,$0.00,$9.23 ,$52.28 ,$0.00,$10.04,$40.58,$50.62 ,,$1.66 ,,,,,,
"Thu, Feb 5",Dropship,113-6329551-5882669,51ZPY6H,,Delivered,1Z0AX7130356091008,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,112-1137997-2624250,51ZPZBZ,,"Delivered
Delivered","1Z0AX7130356092365
1Z0AX7130356092374",0,2,$43.20,$86.40,$34.99,$18.21 ,$103.18 ,$0.00,$19.31,$16.40,$52.11 ,,$51.07 ,,,,,,
"Thu, Feb 5",Dropship,113-5805023-3438622,25RX2FD,,Delivered,1Z5808E40367631037,0,2,$23.85,$47.70,$29.99,$11.65 ,$66.04 ,$0.00,$10.04,$17.36,$44.76 ,,$21.28 ,,,,,,
"Thu, Feb 5",Dropship,113-5089695-0089047,51ZPY5Y,,Delivered,1Z0AX7130356090992,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,111-8459085-0047468,51ZPY5P,,Delivered,1Z0AX7130356090081,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,113-3812138-9701868,51ZPY5S,,Delivered,1Z0AX7130356091160,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,112-0843128-2453005,01LFS6S,,Delivered,1Z035H9G0300185937,0,1,$61.50,$61.50,$0.00,$9.23 ,$52.28 ,$0.00,$10.04,$40.58,$50.62 ,,$1.66 ,,,,,,
"Thu, Feb 5",Dropship,113-4451883-5641034,07BQ3QB,,Delivered,1Z0966F20339960176,0,1,$49.98,$49.98,$0.00,$7.50 ,$42.48 ,$0.00,$10.04,$18.37,$28.41 ,,$14.07 ,,,,,,
"Thu, Feb 5",Dropship,112-0510936-1453868,25RX2KP,,"Delivered
Delivered","1Z5808E40367629371
1Z5808E40367629380",0,1,$79.99,$79.99,$0.00,$12.00 ,$67.99 ,$0.00,$10.04,$54.76,$64.80 ,,$3.19 ,,,,,,
"Thu, Feb 5",Dropship,111-7637684-0253806,51ZPY7J,,"Delivered
Delivered","1Z0AX7130356092678
1Z0AX7130356092687",0,2,$43.20,$86.40,$34.99,$18.21 ,$103.18 ,$0.00,$19.31,$16.40,$52.11 ,,$51.07 ,,,,,,
"Thu, Feb 5",Dropship,111-2890915-1864209,51ZPY7Y,,Delivered,1Z0AX7130356092098,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,114-7894177-3029814,51ZPY7R,,Delivered,1Z0AX7130356092392,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,112-0423071-6670605,01LFTG7,,Delivered,1Z035H9G0300186187,0,1,$61.50,$61.50,$0.00,$9.23 ,$52.28 ,$0.00,$10.04,$40.58,$50.62 ,,$1.66 ,,,,,,
"Thu, Feb 5",Dropship,112-7161293-0449841,01LFTJR,,Delivered,1Z035H9F0300180612,0,1,$43.94,$43.94,$0.00,$6.59 ,$37.35 ,$0.00,$10.04,$24.61,$34.65 ,,$2.70 ,,,,,,
"Thu, Feb 5",Dropship,112-7456021-1824205,51ZPY9C,,Delivered,1Z0AX7130356091802,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,112-8611275-6844248,51ZPY9D,,Delivered,1Z0AX7130356091562,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Thu, Feb 5",Dropship,113-3623029-8053002,51ZPY9R,,Delivered,1Z0AX7130356091446,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
