Order Date,"Order
Type",Seller Order ID,Order ID,,Status,Tracking,Package Count,Qty,"Sale 
Price ","Sale 
price",Shipping Charged,"AMZ
Fee","Total 
Rate","Tax
fees",Shipping,"Unit 
cost","Total 
Cost ",Refund,Profit ,Loss,ROI,"Return
Refund","Veeqo 
Credits",3PL Cost,Net,Inventory
"Mon, Mar 2",Dropship,112-0916165-4100257,276NF6F,,"Delivered
Delivered
Delivered
Delivered","1ZV36W130327134918
1ZV36W130327134927
1ZV36W130327134936
1ZV36W130327134945",0,2,$69.89,$139.78,$29.99,$25.47 ,$144.30 ,$0.00,10.48,54.76,$120.00 ,,$24.30 ,,,,,,,
"Mon, Mar 2",Dropship,111-5111528-2541829,07BY8RN,,Delivered,1Z0966F20341282387,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Mon, Mar 2",Dropship,112-3243613-5110616,276NF7L,,Delivered,1ZV36W130327134552,0,1,$37.50,$37.50,$0.00,$5.63 ,$31.88 ,$0.00,10.04,18.37,$28.41 ,,$3.47 ,,,,,,,
"Mon, Mar 2",Dropship,114-7263215-4374626,25R6L4S,,Delivered,1Z5808E40368757785,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Mon, Mar 2",Dropship,111-6651624-8930603,07BY8S4,,Delivered,1Z0966F20341278212,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Mon, Mar 2",Dropship,111-5530597-7957820,01LN5S3,,Delivered,1Z035H9G0300324698,0,1,$59.89,$59.89,$0.00,$8.98 ,$50.91 ,$0.00,10.04,40.58,$50.62 ,,$0.29 ,,,,,,,
"Mon, Mar 2",Dropship,113-8850464-8932250,276NF85,,Delivered,1ZV36W130327134561,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Mon, Mar 2",Dropship,113-5412994-7691412,276NF8H,,"Delivered
Delivered","1ZV36W130327132698
1ZV36W130327132705",0,2,$48.49,$96.98,$34.99,$19.80 ,$112.17 ,$0.00,10.04,25.95,$61.94 ,,$50.23 ,,,,,,,
"Mon, Mar 2",Dropship,114-6915031-0882668,276NFVB,,"Delivered
Delivered
Delivered","1ZV36W130327131457
1ZV36W130327131466
1ZV36W130327131475",0,3,$33.00,$99.00,$34.99,$20.10 ,$113.89 ,$0.00,13.76,18.37,$68.87 ,,$45.02 ,,,,,,,
"Mon, Mar 2",Dropship,114-4425931-6197800,21WWHP2,,"Delivered
Delivered","1Z0966FY0325247895
1Z0966FY0325247902",0,2,$33.10,$66.20,$24.99,$13.68 ,$77.51 ,$0.00,10.04,18.37,$46.78 ,,$30.73 ,,,,,,,
"Mon, Mar 2",Dropship,113-0473702-8692241,01LN5BF,,"Delivered
Delivered
Delivered
Delivered","1Z81V6210363936280
1Z81V6210363936299
1Z81V6210363936306
1Z81V6210363936315",0,4,$53.50,$214.00,$74.99,$43.35 ,$245.64 ,$0.00,15.42,40.58,$177.74 ,,$67.90 ,,,,,,,
"Mon, Mar 2",Dropship,112-8403314-0521048,01LN7YQ,,"Delivered
Delivered","1Z81V6210363950344
1Z81V6210363950353",0,2,$42.39,$84.78,$29.99,$17.22 ,$97.55 ,$0.00,12.41,39.42,$91.25 ,,$6.30 ,,,,,,,
"Mon, Mar 2",Dropship,113-4339963-5376215,47Y5FXL,,Delivered,1Z5RE6980333412476,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Mon, Mar 2",Dropship,111-3459692-0181819,01LN47Y,,Delivered,1Z035H9G0300324054,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Mon, Mar 2",Dropship,111-8428052-3728226,25R6KFZ,,Delivered,1Z5808E40368746297,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Mon, Mar 2",Dropship,114-2888393-6461056,276NF95,,Delivered,1ZV36W130327132849,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Mon, Mar 2",Dropship,112-1813261-5062607,276NGBH,,Delivered,1ZV36W130327131724,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Mon, Mar 2",Dropship,114-7363039-5065836,47Y5FHH,,Delivered,1Z5RE6980333408767,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Mon, Mar 2",Dropship,111-2539345-2761830,07BY8XT,,"Delivered
Delivered","1Z0966F20341279980
1Z0966F20341279999",0,2,$33.10,$66.20,$24.99,$13.68 ,$77.51 ,$0.00,10.04,18.37,$46.78 ,,$30.73 ,,,,,,,
"Mon, Mar 2",Dropship,113-9473120-9545814,276NGCT,,"Delivered
Delivered
Delivered","1ZV36W130327131902
1ZV36W130327131911
1ZV36W130327131920",0,3,$42.10,$126.30,$44.99,$25.69 ,$145.60 ,$0.00,13.76,18.37,$68.87 ,,$76.73 ,,,,,,,
"Mon, Mar 2",Dropship,113-4958724-5619447,21WWHWX,,"Delivered
Delivered
Delivered
Delivered","1Z0966FY0325247813
1Z0966FY0325247822
1Z0966FY0325247831
1Z0966FY0325247840",0,4,$42.10,$168.40,$54.99,$33.51 ,$189.88 ,$0.00,18.35,18.37,$91.83 ,,$98.05 ,,,,,,,
"Mon, Mar 2",Dropship,113-4649580-2244226,01LN5W4,,Delivered,1Z81V6210363935512,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Mon, Mar 2",Dropship,114-5853499-1313007,276NGCK,,Delivered,1ZV36W130327130636,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Mon, Mar 2",Dropship,114-0049527-1763430,07BY8WQ,,"Delivered
Delivered","1Z0966F20341283215
1Z0966F20341283224",0,2,$42.50,$85.00,$34.99,$18.00 ,$101.99 ,$0.00,10.04,18.37,$46.78 ,,$55.21 ,,,,,,,
"Mon, Mar 2",Dropship,112-8846520-4358618,47Y5FHD,,Delivered,1Z5RE6980333408570,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Mon, Mar 2",Dropship,112-4144588-7257806,07BZBLF,,Delivered,1Z0966F20341292214,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Mon, Mar 2",Dropship,112-1268127-5309034,01LN5TF,,Delivered,1Z035H9G0300324723,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Mon, Mar 2",Dropship,113-6238863-5016248,21WWHWK,,Delivered,1Z035H9C0300367186,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Mon, Mar 2",Dropship,112-0986069-2848223,21WWHWB,,Delivered,1Z0966FY0325247091,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Mon, Mar 2",Dropship,114-4412698-9005820,21WWHV8,credit 0192508 001 & freight 0192508 002,Label,1Z0966FY0325247760,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Mon, Mar 2",Dropship,113-8803664-8928239,25R6KD3,,Delivered,1Z5808E40368747330,0,1,$37.75,$37.75,$0.00,$5.66 ,$32.09 ,$0.00,10.04,20.58,$30.62 ,,$1.47 ,,,,,,,
"Mon, Mar 2",Dropship,112-3831330-3414662,47Y5FF2,,Delivered,1Z5RE6980333409113,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Mon, Mar 2",Dropship,112-2557686-9844225,21WWHT8,,Delivered,1Z0966FY0325248465,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Mon, Mar 2",Dropship,113-6629695-3029034,47Y5FD6,,Delivered,1Z5RE6980333410290,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Mon, Mar 2",Dropship,111-8962499-5741811,01LN5NL,,Delivered,1Z035H9G0300324296,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Mon, Mar 2",Dropship,113-3227541-9505859,21WWHSK,,Delivered,"1ZV36W13YW27134027
276NF4S",0,1,$31.99,$31.99,$0.00,$4.80 ,$27.19 ,$0.00,10.04,8.79,$18.83 ,,$8.36 ,,,,,,,
"Mon, Mar 2",Dropship,113-0480483-9350652,25R6J36,,Delivered,1Z0966F20341273557,0,1,$67.90,$67.90,$0.00,$10.19 ,$57.72 ,$0.00,10.04,46.43,$56.47 ,,$1.25 ,,,,,,,
"Mon, Mar 2",Dropship,114-3603116-5601863,01LN5S2,,"Delivered
Delivered
Delivered","1Z81V6210363936753
1Z81V6210363936762
1Z81V6210363936780",0,3,$49.99,$149.97,$44.99,$29.24 ,$165.72 ,$0.00,13.76,18.37,$68.87 ,,$96.85 ,,,,,,,
"Mon, Mar 2",Dropship,111-4121316-4041867,07BY8VN,,Delivered,1Z0966F20341279882,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Mon, Mar 2",Dropship,114-0102419-3247444,276NF83,,Delivered,1ZV36W130327131135,0,1,$37.50,$37.50,$0.00,$5.63 ,$31.88 ,$0.00,10.04,18.37,$28.41 ,,$3.47 ,,,,,,,
"Mon, Mar 2",Dropship,111-5751778-1404249,21WWHV3,,Delivered,1Z0966FY0325247493,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Mon, Mar 2",Dropship,113-7641549-1023403,276NF4T,,Delivered,1ZV36W130327132107,0,1,$37.50,$37.50,$0.00,$5.63 ,$31.88 ,$0.00,10.04,18.37,$28.41 ,,$3.47 ,,,,,,,
"Mon, Mar 2",Dropship,114-9319958-2956205,276NFY8,,Delivered,1ZV36W130327132858,0,1,$67.90,$67.90,$0.00,$10.19 ,$57.72 ,$0.00,10.04,46.43,$56.47 ,,$1.25 ,,,,,,,
"Mon, Mar 2",Dropship,111-6128154-9155461,276NFXX,,Delivered,1ZV36W130327132723,0,1,$37.50,$37.50,$0.00,$5.63 ,$31.88 ,$0.00,10.04,18.37,$28.41 ,,$3.47 ,,,,,,,
"Mon, Mar 2",Dropship,114-3354366-0629030,01LN43X,,"Delivered
Delivered","1Z81V6210363934924
1Z81V6210363934933",0,2,$46.99,$93.98,$34.99,$19.35 ,$109.62 ,$0.00,10.04,18.37,$46.78 ,,$62.84 ,,,,,,,
"Mon, Mar 2",Dropship,113-8860854-9594640,276NFK4,,Delivered,1ZV36W130327134669,0,1,$37.50,$37.50,$0.00,$5.63 ,$31.88 ,$0.00,10.04,18.37,$28.41 ,,$3.47 ,,,,,,,
"Mon, Mar 2",Dropship,113-9416618-5001014,25R6JJ6,,Delivered,1Z5808E40368740373,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Tue, Mar 3",Dropship,112-1883359-7504238,01LN4VC,,"Delivered
Delivered","1Z035H9G0300323644
1Z035H9G0300323653",0,2,$33.10,$66.20,$24.99,$13.68 ,$77.51 ,$0.00,10.04,18.37,$46.78 ,,$30.73 ,,,,,,,
"Tue, Mar 3",Dropship,111-4073262-3824216,25R6JJP,,Delivered,1Z0966F20341275288,0,1,$67.90,$67.90,$0.00,$10.19 ,$57.72 ,$0.00,10.04,46.43,$56.47 ,,$1.25 ,,,,,,,
"Tue, Mar 3",Dropship,113-6383488-5987455,01LN4TS,,Delivered,1Z035H9G0300323626,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Tue, Mar 3",Dropship,113-9081885-3737849,01LN4S6,credit 0192510 001 & freight 0192510 002,LABEL,1Z81V6210363937690,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Tue, Mar 3",Dropship,114-3832304-1992248,07BY7RQ,,Delivered,1Z035H9H0300315124,0,1,$37.50,$37.50,$0.00,$5.63 ,$31.88 ,$0.00,10.04,18.37,$28.41 ,,$3.47 ,,,,,,,
"Tue, Mar 3",Dropship,113-7932263-2533811,25R6JG7,,Delivered,1Z5808E40368742826,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Tue, Mar 3",Dropship,112-3376757-4697022,01LN4RV,,Delivered,1Z035H9G0300323555,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Tue, Mar 3",Dropship,113-4300196-4206606,07BY7P7,,Delivered,1Z0966F20341273486,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Tue, Mar 3",Dropship,113-5549150-4579416,01LN4QJ,,Delivered,1Z035H9F0300300661,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Tue, Mar 3",Dropship,113-2391080-4357848,01LN4QF,,Delivered,1Z81V6210363939330,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Tue, Mar 3",Dropship,113-0241454-5758618,25R6JBZ,,Delivered,1Z5808E40368738635,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Tue, Mar 3",Dropship,111-0119928-1131468,276NH35,,Delivered,1ZV36W130327151677,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Tue, Mar 3",Dropship,112-8675289-3101822,01LN4LB,,Delivered,1Z035H9G0300323322,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Tue, Mar 3",Dropship,111-8517794-0965831,01LN4KF,,"Delivered
Delivered","1Z035H9G0300323304
1Z035H9G0300323313",0,2,$48.49,$96.98,$34.99,$19.80 ,$112.17 ,$0.00,16.2,25.78,$67.76 ,,$44.41 ,,,,,,,
"Tue, Mar 3",Dropship,111-2152098-2897038,07BY7GT,,Delivered,1Z0966F20341269777,0,1,$37.50,$37.50,$0.00,$5.63 ,$31.88 ,$0.00,10.04,18.37,$28.41 ,,$3.47 ,,,,,,,
"Tue, Mar 3",Dropship,113-7019607-1305828,25R6H8S,,"Delivered
Delivered
Delivered","1Z5808E40368738886
1Z5808E40368738895
1Z5808E40368738902",0,3,$33.00,$99.00,$34.99,$20.10 ,$113.89 ,$0.00,13.76,18.37,$68.87 ,,$45.02 ,,,,,,,
"Tue, Mar 3",Dropship,111-9134359-7111437,01LN4HJ,,Delivered,1Z0966F20341270130,0,1,$67.90,$67.90,$0.00,$10.19 ,$57.72 ,$0.00,10.04,46.43,$56.47 ,,$1.25 ,,,,,,,
"Tue, Mar 3",Dropship,113-0089044-3822608,276ND9F,,Delivered,1ZV36W130327129175,0,1,$37.50,$37.50,$0.00,$5.63 ,$31.88 ,$0.00,10.04,18.37,$28.41 ,,$3.47 ,,,,,,,
"Tue, Mar 3",Dropship,111-7496500-3020247,21WWHC7,,Delivered,1Z035H9C0300366365,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Tue, Mar 3",Dropship,112-3397905-0761046,276ND83,,"Delivered
Delivered","1ZV36W130327129531
1ZV36W130327129540",0,1,$79.99,$79.99,$0.00,$12.00 ,$67.99 ,$0.00,10.04,54.76,$64.80 ,,$3.19 ,,,,,,,
"Tue, Mar 3",Dropship,114-2801073-0633837,01LN4GH,,Delivered,1Z035H9G0300323206,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Tue, Mar 3",Dropship,113-1530924-1317805,25R6H55,,Delivered,1Z5808E40368738831,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Tue, Mar 3",Dropship,113-8205041-4816236,21WWHBT,,Delivered,1Z0966FY0325245799,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Tue, Mar 3",Dropship,111-6028762-3636262,25R6H46,,"Delivered
Delivered","1Z5808E40368738573
1Z5808E40368738582",0,2,$37.50,$75.00,$34.99,$16.50 ,$93.49 ,$0.00,10.04,18.37,$46.78 ,,$46.71 ,,,,,,,
"Tue, Mar 3",Dropship,114-9481258-5525801,47Y5DZD,,Delivered,1Z5RE6980333395361,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Tue, Mar 3",Dropship,112-1888090-6719457,25R6L4Z,,Delivered,1Z5808E40368758168,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Tue, Mar 3",Dropship,114-8355760-5382646,276NFFW,,Delivered,1ZV36W130327128630,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Tue, Mar 3",Dropship,113-1025938-7462649,276NFGH,,Delivered,1ZV36W130327128443,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Tue, Mar 3",Dropship,113-1630312-4745005,07BY8B7,,"Delivered
","1Z0966F2YW41274718
1Z0966F2YW41274727
1Z0966F2YW41274736
07BY8B7",0,3,$31.99,$95.97,$34.99,$19.64 ,$111.32 ,$0.00,10.04,8.79,$36.41 ,,$74.91 ,,,,,,,
"Tue, Mar 3",Dropship,114-6134059-2431436,07BY76Z,,Delivered,1Z0966F20341274047,0,1,$74.40,$74.40,$0.00,$11.16 ,$63.24 ,$0.00,10.04,49.97,$60.01 ,,$3.23 ,,,,,,,
"Tue, Mar 3",Dropship,113-8200881-8417830,25R6J55,,"Delivered
Delivered","1Z5808E40368744655
1Z5808E40368744664",0,2,$39.99,$79.98,$34.99,$17.25 ,$97.72 ,$0.00,16.2,25.78,$67.76 ,,$29.96 ,,,,,,,
"Tue, Mar 3",Dropship,112-0340010-8605825,25R6KC2,,Delivered,1Z5808E40368747554,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Tue, Mar 3",Dropship,113-0978557-5007431,"25R6KBJ
25R6KCJ
25R6KB2",,"Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered","1Z5808E40368745770
1Z5808E40368745789
1Z5808E40368745798
1Z5808E40368745805
1Z5808E40368746402
1Z5808E40368746411
1Z5808E40368746420
1Z5808E40368746439
1Z5808E40368744057
1Z5808E40368744066",0,10,$33.00,$330.00,$74.99,$60.75 ,$344.24 ,$0.00,46.74,18.37,$230.44 ,,$113.80 ,,,,,,,
"Tue, Mar 3",Dropship,112-2516239-6430621,21WWHSZ,,Delivered,1Z035H9C0300367079,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Tue, Mar 3",Dropship,113-7336736-5716249,07BY8SW,,Delivered,1Z035H9H0300315820,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Tue, Mar 3",Dropship,113-0668168-6165834,"47Y5FJD
47Y5FJP",,"Delivered
Delivered
Delivered","1Z5RE6980333410683
1Z5RE6980333410085
1Z5RE6980333410094",0,3,$36.10,$108.30,$44.99,$22.99 ,$130.30 ,$0.00,24.86,24.61,$98.69 ,,$31.61 ,,,,,,,
"Tue, Mar 3",Dropship,114-0582455-3998618,01LN5XT,,Delivered,1Z035H9G0300325026,0,1,$37.50,$37.50,$0.00,$5.63 ,$31.88 ,$0.00,10.04,18.37,$28.41 ,,$3.47 ,,,,,,,
"Tue, Mar 3",Dropship,112-4145370-9001867,07BZBGZ,,Delivered,1Z0966F20341293599,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Tue, Mar 3",Dropship,113-2428864-0376232,276NGL3,,Delivered,1ZV36W130327138978,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Tue, Mar 3",Dropship,111-2525832-0885860,07BY9CC,,Delivered,1Z0966F20341282663,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Tue, Mar 3",Dropship,112-8762541-5026627,25R6KVF,,Delivered,1Z5808E40368749481,0,1,$37.50,$37.50,$0.00,$5.63 ,$31.88 ,$0.00,10.04,18.37,$28.41 ,,$3.46 ,,,,,,,
"Tue, Mar 3",Dropship,114-1066864-5765829,01LN58H,,Delivered,1Z035H9G0300325366,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Tue, Mar 3",Dropship,113-9766630-6500252,276NGPQ,,Delivered,1ZV36W130327137942,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Tue, Mar 3",Dropship,113-2916954-8299467,276NGSC,,Delivered,1ZV36W130327141222,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Tue, Mar 3",Dropship,114-4694257-3574605,21WWH67,,"Delivered
Delivered","1Z0966FY0325250738
1Z0966FY0325250747",0,2,$33.10,$66.20,$24.99,$13.68 ,$77.51 ,$0.00,10.04,18.37,$46.78 ,,$30.73 ,,,,,,,
"Tue, Mar 3",Dropship,114-8235918-9877823,25R6L4Q,,Delivered,1Z5808E40368758248,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Tue, Mar 3",Dropship,112-2252953-7410613,25R6K22,,Delivered,1Z5808E40368749212,0,1,$37.50,$37.50,$0.00,$5.63 ,$31.88 ,$0.00,10.04,18.37,$28.41 ,,$3.46 ,,,,,,,
"Tue, Mar 3",Dropship,113-3228579-8685024,276NGTC,,Delivered,1ZV36W130327136630,0,1,$37.50,$37.50,$0.00,$5.63 ,$31.88 ,$0.00,10.04,18.37,$28.41 ,,$3.46 ,,,,,,,
"Tue, Mar 3",Dropship,112-9276823-1100252,07BY9LN,,Delivered,1Z035H9H0300316507,0,1,$74.40,$74.40,$0.00,$11.16 ,$63.24 ,$0.00,21,49.97,$70.97 ,,($7.73),,,,,,,
"Tue, Mar 3",Dropship,113-2071442-5761868,276NGTT,,Delivered,1ZV36W130327140509,0,1,$42.95,$42.95,$0.00,$6.44 ,$36.51 ,$0.00,21,23.13,$44.13 ,,($7.62),,,,,,,
"Tue, Mar 3",Dropship,114-6865385-5678664,01LN6LQ,,Delivered,1Z81V6210363944404,0,1,$37.50,$37.50,$0.00,$5.63 ,$31.88 ,$0.00,10.04,18.37,$28.41 ,,$3.46 ,,,,,,,
"Tue, Mar 3",Dropship,113-8814630-2186631,07BY9WT,,Delivered,1Z035H9H0300316687,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Tue, Mar 3",Dropship,113-9271556-7742654,01LN6PH,credit 0192511 001,"Label
Delivered","1Z81V6210363946368
1Z81V6210363946377",0,2,$48.49,$96.98,$34.99,$19.80 ,$112.17 ,$0.00,16.2,25.78,$67.76 ,,$44.41 ,,,,,,,
"Tue, Mar 3",Dropship,111-1032809-3755433,276NG5N,,"Delivered
Delivered","1ZV36W130327140705
1ZV36W130327140714",0,2,$39.99,$79.98,$34.99,$17.25 ,$97.72 ,$0.00,16.2,25.78,$67.76 ,,$29.96 ,,,,,,,
"Tue, Mar 3",Dropship,114-8079354-8695448,01LN6T3,,Delivered,1Z81V6210363945636,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Tue, Mar 3",Dropship,112-0418970-2677822,07BY96X,,Delivered,1Z0966F20341288461,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Tue, Mar 3",Dropship,111-0955577-6985821,21WWJJK,,"Delivered
Delivered","1Z0966FY0325252012
1Z0966FY0325252021",0,2,$49.99,$99.98,$34.99,$20.25 ,$114.72 ,$0.00,10.04,18.37,$46.78 ,,$67.94 ,,,,,,,
"Tue, Mar 3",Dropship,112-8922352-6337806,47Y5F6N,,Delivered,1Z5RE6980333415240,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Tue, Mar 3",Dropship,114-4156216-5829828,07BZBDB,,"Delivered
Delivered","1Z0966F20341289728
1Z0966F20341289737",0,2,$33.10,$66.20,$24.99,$13.68 ,$77.51 ,$0.00,10.04,18.37,$46.78 ,,$30.73 ,,,,,,,
"Tue, Mar 3",Dropship,111-6297012-3649054,21WWJNK,,Delivered,1Z035H9C0300368470,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Tue, Mar 3",Dropship,114-8706877-0737022,25R6L3C,,Delivered,1Z5808E40368757543,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Tue, Mar 3",Dropship,113-4164840-8775402,51ZQZ8B,,Delivered,1Z0AX7130356294101,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
